id,user_id,created_at,updated_at,start,end,timezone_offset,sport_id,score_state,score.strain,score.average_heart_rate,score.max_heart_rate,score.kilojoule,score.percent_recorded,score.distance_meter,score.altitude_gain_meter,score.altitude_change_meter,score.zone_duration.zone_zero_milli,score.zone_duration.zone_one_milli,score.zone_duration.zone_two_milli,score.zone_duration.zone_three_milli,score.zone_duration.zone_four_milli,score.zone_duration.zone_five_milli,score
469019836,96842,2022-07-09T01:51:46.432Z,2022-07-09T01:51:47.109Z,2022-07-09T00:55:57.807Z,2022-07-09T01:31:10.765Z,-05:00,0,SCORED,11.9899,145.0,186.0,1658.8264,100.0,0.0,0.0,0.0,24071.0,162461.0,727712.0,266282.0,749818.0,182653.0,
465968655,96842,2022-07-04T01:22:38.454Z,2022-07-04T01:22:39.178Z,2022-07-04T00:04:31.561Z,2022-07-04T00:53:13.912Z,-05:00,0,SCORED,15.6836,165.0,182.0,3075.3862,100.0,0.0,0.0,0.0,0.0,26955.0,87481.0,303759.0,2186960.0,317234.0,
462974365,96842,2022-06-29T02:39:07.255Z,2022-06-29T02:39:08.080Z,2022-06-29T01:20:51.980Z,2022-06-29T02:11:24.897Z,-05:00,0,SCORED,14.6127,155.0,182.0,2822.1824,100.0,0.0,0.0,0.0,0.0,31762.0,488342.0,529686.0,1975476.0,7690.0,
462328240,96842,2022-06-28T02:26:15.452Z,2022-06-28T02:26:16.065Z,2022-06-28T01:35:25.343Z,2022-06-28T02:00:34.600Z,-05:00,-1,SCORED,8.7528,145.0,175.0,1115.9026,100.0,0.0,0.0,0.0,15420.0,11535.0,341267.0,671956.0,469118.0,0.0,
461708378,96842,2022-06-27T02:22:52.344Z,2022-06-27T02:22:53.360Z,2022-06-27T00:44:31.601Z,2022-06-27T01:39:53.889Z,-05:00,-1,SCORED,12.2004,145.0,183.0,2332.9856,100.0,0.0,0.0,0.0,0.0,9613.0,803699.0,1533283.0,933434.0,42298.0,
460520565,96842,2022-06-25T01:45:16.101Z,2022-06-25T01:45:16.701Z,2022-06-25T00:29:01.669Z,2022-06-25T01:17:32.501Z,-05:00,0,SCORED,10.5301,128.0,184.0,1620.2557,100.0,0.0,0.0,0.0,388353.0,406632.0,762361.0,686377.0,627734.0,39414.0,
459293648,96842,2022-06-23T01:44:17.723Z,2022-06-23T01:44:18.295Z,2022-06-23T00:36:10.885Z,2022-06-23T01:15:26.051Z,-05:00,0,SCORED,8.8438,123.0,177.0,1220.0814,100.0,0.0,0.0,0.0,312426.0,451786.0,843095.0,366258.0,381639.0,0.0,
458664248,96842,2022-06-22T02:04:14.352Z,2022-06-22T02:04:15.138Z,2022-06-22T00:27:45.590Z,2022-06-22T01:32:11.950Z,-05:00,-1,SCORED,11.1171,123.0,184.0,1998.0863,100.0,0.0,0.0,0.0,397020.0,813237.0,1291077.0,944973.0,399905.0,20187.0,
456075663,96842,2022-06-17T17:39:03.896Z,2022-06-17T17:39:04.552Z,2022-06-17T15:16:45.153Z,2022-06-17T16:17:35.229Z,-04:00,22,SCORED,8.3609,121.0,149.0,1648.8652,100.0,0.0,0.0,0.0,0.0,952662.0,2544605.0,152848.0,0.0,0.0,
454121908,96842,2022-06-14T14:31:18.570Z,2022-06-14T14:31:19.107Z,2022-06-14T13:34:05.055Z,2022-06-14T14:01:55.812Z,-05:00,0,SCORED,10.9631,154.0,177.0,1493.1173,100.0,0.0,0.0,0.0,17343.0,14419.0,24033.0,820959.0,794042.0,0.0,
453002423,96842,2022-06-12T20:46:39.582Z,2022-06-12T20:46:40.232Z,2022-06-12T19:28:06.479Z,2022-06-12T20:20:05.927Z,-05:00,0,SCORED,15.8139,162.0,192.0,3185.7424,100.0,0.0,0.0,0.0,0.0,136542.0,153812.0,154771.0,2251384.0,422978.0,
452429026,96842,2022-06-11T20:43:04.141Z,2022-06-11T20:43:04.674Z,2022-06-11T19:30:10.627Z,2022-06-11T20:12:20.793Z,-05:00,0,SCORED,13.4819,154.0,182.0,2320.5637,100.0,0.0,0.0,0.0,13458.0,48103.0,274936.0,689257.0,1461192.0,43259.0,
451688446,96842,2022-06-10T14:50:43.033Z,2022-06-10T14:50:43.730Z,2022-06-10T13:43:40.793Z,2022-06-10T14:23:09.445Z,-05:00,0,SCORED,10.8,138.0,179.0,1658.0641,100.0,0.0,0.0,0.0,5806.0,369142.0,699835.0,725775.0,566210.0,1923.0,
450679146,96842,2022-06-09T02:21:20.008Z,2022-06-09T02:21:20.402Z,2022-06-09T01:31:47.461Z,2022-06-09T01:48:32.991Z,-05:00,-1,SCORED,9.0102,151.0,189.0,875.68054,100.0,0.0,0.0,0.0,26955.0,10574.0,142273.0,362416.0,383564.0,79787.0,
449811459,96842,2022-06-07T14:31:09.656Z,2022-06-07T14:31:10.215Z,2022-06-07T13:27:55.932Z,2022-06-07T13:53:20.540Z,-05:00,0,SCORED,11.2205,154.0,185.0,1395.2106,100.0,0.0,0.0,0.0,0.0,70160.0,106746.0,435460.0,871907.0,40374.0,
448177921,96842,2022-06-05T00:04:10.102Z,2022-06-05T00:04:10.652Z,2022-06-04T23:00:04.907Z,2022-06-04T23:35:13.060Z,-05:00,0,SCORED,12.814,158.0,184.0,2007.4026,100.0,0.0,0.0,0.0,0.0,16381.0,25956.0,642152.0,1363141.0,60562.0,
446772239,96842,2022-06-02T14:41:16.329Z,2022-06-02T14:41:16.871Z,2022-06-02T13:33:12.446Z,2022-06-02T14:14:19.139Z,-05:00,0,SCORED,14.4055,162.0,184.0,2518.5125,100.0,0.0,0.0,0.0,0.0,32723.0,21149.0,539279.0,1675551.0,198030.0,
445123775,96842,2022-05-31T01:54:13.966Z,2022-05-31T01:54:14.485Z,2022-05-31T00:44:28.157Z,2022-05-31T01:24:11.244Z,-05:00,0,SCORED,12.7448,154.0,177.0,2113.052,100.0,0.0,0.0,0.0,0.0,53872.0,174961.0,807499.0,1346794.0,0.0,
444429823,96842,2022-05-29T20:12:45.593Z,2022-05-29T20:12:46.126Z,2022-05-29T19:04:14.088Z,2022-05-29T19:40:36.246Z,-05:00,0,SCORED,13.2289,159.0,182.0,2119.479,100.0,0.0,0.0,0.0,0.0,27916.0,81710.0,388357.0,1675561.0,8652.0,
443817234,96842,2022-05-28T17:52:05.188Z,2022-05-28T17:52:05.663Z,2022-05-28T16:41:23.453Z,2022-05-28T17:19:39.992Z,-05:00,0,SCORED,13.1178,155.0,180.0,2141.4238,100.0,0.0,0.0,0.0,15419.0,22111.0,174943.0,608514.0,1470785.0,4806.0,
442725666,96842,2022-05-27T00:53:17.461Z,2022-05-27T00:53:17.956Z,2022-05-26T23:51:20.800Z,2022-05-27T00:25:50.441Z,-05:00,0,SCORED,11.6815,142.0,181.0,1534.2874,100.0,0.0,0.0,0.0,105746.0,442240.0,248977.0,271090.0,983363.0,18264.0,
441265224,96842,2022-05-24T14:19:22.859Z,2022-05-24T14:19:23.370Z,2022-05-24T13:26:59.938Z,2022-05-24T14:01:52.697Z,-05:00,0,SCORED,13.4001,159.0,182.0,2042.8857,100.0,0.0,0.0,0.0,20227.0,32686.0,163421.0,238408.0,1549618.0,88437.0,
439656389,96842,2022-05-22T00:45:50.938Z,2022-05-22T00:45:51.659Z,2022-05-21T23:11:42.590Z,2022-05-22T00:15:46.869Z,-05:00,0,SCORED,15.3797,155.0,181.0,3620.0935,100.0,0.0,0.0,0.0,0.0,51949.0,53833.0,1724586.0,1986071.0,27878.0,
437630239,96842,2022-05-18T14:35:12.601Z,2022-05-18T14:35:13.303Z,2022-05-18T13:19:02.765Z,2022-05-18T14:07:56.684Z,-05:00,0,SCORED,12.7352,132.0,181.0,1970.7478,100.0,0.0,0.0,0.0,673879.0,158655.0,382601.0,527760.0,1090125.0,100938.0,
435896697,96842,2022-05-15T21:51:26.374Z,2022-05-15T21:51:26.972Z,2022-05-15T20:41:37.330Z,2022-05-15T21:32:46.793Z,-05:00,-1,SCORED,11.1714,136.0,168.0,2073.261,100.0,0.0,0.0,0.0,15419.0,343186.0,812292.0,1686152.0,212453.0,0.0,
435370820,96842,2022-05-15T01:05:14.680Z,2022-05-15T01:05:15.353Z,2022-05-14T23:50:14.105Z,2022-05-15T00:38:54.534Z,-05:00,0,SCORED,15.3839,163.0,188.0,3032.2805,100.0,0.0,0.0,0.0,0.0,4806.0,54836.0,548909.0,2172530.0,139387.0,
434563109,96842,2022-05-13T14:34:04.739Z,2022-05-13T14:34:05.234Z,2022-05-13T13:44:33.035Z,2022-05-13T14:05:16.970Z,-05:00,0,SCORED,10.3533,157.0,178.0,1189.2505,100.0,0.0,0.0,0.0,0.0,15420.0,24033.0,377795.0,826726.0,0.0,
433308355,96842,2022-05-11T14:03:16.589Z,2022-05-11T14:03:16.965Z,2022-05-11T13:13:09.371Z,2022-05-11T13:35:50.586Z,-05:00,0,SCORED,11.4748,158.0,184.0,1317.0056,100.0,0.0,0.0,0.0,22149.0,9613.0,125931.0,256670.0,871910.0,74981.0,
432009490,96842,2022-05-09T13:53:05.644Z,2022-05-09T13:53:06.202Z,2022-05-09T12:47:32.766Z,2022-05-09T13:20:48.431Z,-05:00,0,SCORED,11.8169,150.0,179.0,1719.6804,100.0,0.0,0.0,0.0,14459.0,59602.0,143235.0,942086.0,829593.0,6729.0,
431087730,96842,2022-05-08T01:16:58.855Z,2022-05-08T01:16:59.571Z,2022-05-08T00:13:53.889Z,2022-05-08T00:58:47.480Z,-05:00,0,SCORED,14.6775,161.0,184.0,2723.8665,100.0,0.0,0.0,0.0,0.0,29840.0,161501.0,281661.0,2130266.0,90362.0,
430298097,96842,2022-05-06T14:27:21.043Z,2022-05-06T14:27:21.491Z,2022-05-06T13:31:32.236Z,2022-05-06T13:57:31.481Z,-05:00,0,SCORED,9.7222,145.0,184.0,1241.5226,100.0,0.0,0.0,0.0,25994.0,55756.0,225908.0,632543.0,590244.0,28839.0,
428067452,96842,2022-05-03T02:10:09.941Z,2022-05-03T02:10:10.503Z,2022-05-03T00:54:28.577Z,2022-05-03T01:41:55.977Z,-05:00,0,SCORED,14.0008,153.0,186.0,2548.9692,100.0,0.0,0.0,0.0,0.0,125009.0,486421.0,422978.0,1714976.0,98055.0,
426886741,96842,2022-05-01T01:40:33.829Z,2022-05-01T01:40:34.313Z,2022-05-01T00:36:25.651Z,2022-05-01T01:11:19.370Z,-05:00,0,SCORED,13.3724,160.0,186.0,2091.2751,100.0,0.0,0.0,0.0,0.0,17342.0,13460.0,568137.0,1380421.0,114398.0,
425675642,96842,2022-04-29T00:06:24.995Z,2022-04-29T00:06:25.621Z,2022-04-28T22:57:31.979Z,2022-04-28T23:46:00.888Z,-05:00,0,SCORED,15.0359,152.0,185.0,2686.9678,100.0,0.0,0.0,0.0,336458.0,151926.0,105744.0,84594.0,2027389.0,202837.0,
423152132,96842,2022-04-24T18:44:27.846Z,2022-04-24T23:52:33.475Z,2022-04-24T16:18:12.367Z,2022-04-24T18:22:29.165Z,-05:00,101,SCORED,13.0437,122.0,153.0,3822.4011,100.0,0.0,0.0,0.0,479734.0,1555386.0,3849972.0,1571745.0,0.0,0.0,
422705964,96842,2022-04-24T01:25:57.759Z,2022-04-24T01:25:58.375Z,2022-04-24T00:04:21.991Z,2022-04-24T01:04:14.407Z,-05:00,0,SCORED,17.1991,167.0,189.0,3941.8315,100.0,0.0,0.0,0.0,4806.0,32724.0,15382.0,287437.0,2736842.0,515264.0,
421315765,96842,2022-04-21T14:33:12.327Z,2022-04-21T14:33:12.769Z,2022-04-21T13:28:19.867Z,2022-04-21T14:02:37.071Z,-05:00,0,SCORED,13.1456,154.0,187.0,1917.6907,100.0,0.0,0.0,0.0,19265.0,68252.0,306658.0,388366.0,1083400.0,191302.0,
419061606,96842,2022-04-17T23:29:29.121Z,2022-04-17T23:29:29.495Z,2022-04-17T22:35:28.369Z,2022-04-17T23:04:15.844Z,-05:00,0,SCORED,13.4369,166.0,186.0,1852.9683,100.0,0.0,0.0,0.0,0.0,31762.0,23072.0,99975.0,1369867.0,202838.0,
418538629,96842,2022-04-17T00:13:07.931Z,2022-04-17T00:13:08.442Z,2022-04-16T23:07:24.572Z,2022-04-16T23:41:37.932Z,-05:00,0,SCORED,13.5459,161.0,193.0,2080.995,100.0,0.0,0.0,0.0,0.0,25956.0,69253.0,418169.0,1359292.0,180729.0,
415927457,96842,2022-04-12T14:26:02.981Z,2022-04-12T14:26:03.522Z,2022-04-12T13:01:05.594Z,2022-04-12T13:49:54.707Z,-05:00,0,SCORED,13.2518,145.0,182.0,2354.9124,100.0,0.0,0.0,0.0,60600.0,150929.0,589281.0,945933.0,1143959.0,38450.0,
414844091,96842,2022-04-10T20:53:28.884Z,2022-04-11T02:31:12.848Z,2022-04-10T19:43:19.586Z,2022-04-10T20:26:35.094Z,-05:00,0,SCORED,13.2949,148.0,182.0,2187.5159,100.0,0.0,0.0,0.0,0.0,254785.0,474889.0,483521.0,1327559.0,54793.0,
414362692,96842,2022-04-10T02:12:08.745Z,2022-04-10T02:12:09.149Z,2022-04-10T01:19:45.510Z,2022-04-10T01:46:06.852Z,-05:00,0,SCORED,12.2729,160.0,184.0,1578.6777,100.0,0.0,0.0,0.0,0.0,34646.0,14421.0,385488.0,1092993.0,53832.0,
413156641,96842,2022-04-08T00:14:31.426Z,2022-04-08T00:14:31.992Z,2022-04-07T22:58:24.386Z,2022-04-07T23:43:51.625Z,-05:00,0,SCORED,14.5083,160.0,185.0,2697.1584,100.0,0.0,0.0,0.0,22110.0,11575.0,80750.0,672918.0,1804379.0,135546.0,
412577658,96842,2022-04-07T00:55:36.867Z,2022-04-07T01:00:27.202Z,2022-04-06T23:20:37.010Z,2022-04-07T00:28:57.001Z,-05:00,-1,SCORED,11.4079,130.0,162.0,2430.1328,100.0,0.0,0.0,0.0,59601.0,451856.0,2225438.0,1256431.0,106704.0,0.0,
410023288,96842,2022-04-02T16:26:58.415Z,2022-04-02T16:26:58.771Z,2022-04-02T15:43:56.074Z,2022-04-02T16:06:08.451Z,-07:00,0,SCORED,10.7373,155.0,182.0,1241.717,100.0,0.0,0.0,0.0,27916.0,9614.0,42297.0,421052.0,795007.0,36529.0,
409030858,96842,2022-04-01T02:53:34.373Z,2022-04-01T02:53:34.822Z,2022-04-01T01:53:11.735Z,2022-04-01T02:27:39.456Z,-07:00,0,SCORED,9.2499,134.0,174.0,1292.5328,100.0,0.0,0.0,0.0,13458.0,323968.0,718088.0,560429.0,451816.0,0.0,
406410111,96842,2022-03-27T14:35:40.632Z,2022-03-27T14:35:41.139Z,2022-03-27T13:30:16.826Z,2022-03-27T14:10:28.741Z,-07:00,0,SCORED,12.5825,151.0,191.0,2072.6914,100.0,0.0,0.0,0.0,28878.0,9613.0,147081.0,1361207.0,772888.0,92287.0,
404957011,96842,2022-03-25T03:05:08.091Z,2022-03-25T03:05:08.556Z,2022-03-25T01:58:10.761Z,2022-03-25T02:28:45.830Z,-07:00,0,SCORED,12.6197,158.0,184.0,1772.674,100.0,0.0,0.0,0.0,7729.0,25956.0,27877.0,668095.0,1037204.0,68247.0,
403813982,96842,2022-03-23T04:47:23.088Z,2022-03-23T04:47:23.549Z,2022-03-23T01:41:45.652Z,2022-03-23T02:13:55.864Z,-07:00,-1,SCORED,8.6708,133.0,176.0,1212.5696,100.0,0.0,0.0,0.0,70214.0,157657.0,628679.0,852616.0,221084.0,0.0,
403549641,96842,2022-03-22T14:19:44.306Z,2022-03-22T14:19:45.159Z,2022-03-22T13:23:00.739Z,2022-03-22T13:52:23.783Z,-07:00,0,SCORED,11.9815,155.0,184.0,1629.1912,100.0,0.0,0.0,0.0,25032.0,9614.0,9613.0,885369.0,701755.0,131700.0,
401808246,96842,2022-03-19T14:27:10.756Z,2022-03-20T00:40:43.361Z,2022-03-19T13:33:05.145Z,2022-03-19T13:57:01.293Z,-07:00,0,SCORED,10.2744,152.0,184.0,1258.3738,100.0,0.0,0.0,0.0,21187.0,11536.0,113435.0,596924.0,658496.0,34608.0,
401477367,96842,2022-03-19T01:40:57.898Z,2022-03-19T01:40:58.437Z,2022-03-19T00:47:40.542Z,2022-03-19T01:12:33.458Z,-07:00,0,SCORED,9.5201,144.0,190.0,1129.082,100.0,0.0,0.0,0.0,0.0,247097.0,120162.0,603702.0,393177.0,128816.0,
400712615,96842,2022-03-17T14:11:08.304Z,2022-03-17T14:11:08.721Z,2022-03-17T13:20:38.417Z,2022-03-17T13:45:04.416Z,-07:00,0,SCORED,9.8913,151.0,180.0,1250.3672,100.0,0.0,0.0,0.0,23110.0,9613.0,74021.0,708485.0,640233.0,10575.0,
399769660,96842,2022-03-16T02:07:19.334Z,2022-03-16T02:07:20.002Z,2022-03-16T00:41:33.034Z,2022-03-16T01:39:38.747Z,-05:00,0,SCORED,14.9789,157.0,184.0,3286.741,100.0,0.0,0.0,0.0,25995.0,9613.0,24033.0,1363133.0,1990880.0,72097.0,
399163809,96842,2022-03-15T01:25:02.837Z,2022-03-15T01:25:03.270Z,2022-03-15T00:32:53.418Z,2022-03-15T00:59:09.949Z,-05:00,-1,SCORED,8.9985,138.0,187.0,1076.1543,100.0,0.0,0.0,0.0,51910.0,126895.0,582590.0,272057.0,503705.0,39413.0,
397915863,96842,2022-03-12T17:42:51.461Z,2022-03-12T17:44:51.162Z,2022-03-12T16:11:10.180Z,2022-03-12T17:14:31.202Z,-05:00,0,SCORED,14.9964,150.0,185.0,3178.7957,100.0,0.0,0.0,0.0,95207.0,386450.0,347995.0,894978.0,1835143.0,241288.0,
395782287,96842,2022-03-09T02:25:15.021Z,2022-03-09T02:25:15.500Z,2022-03-09T01:18:51.112Z,2022-03-09T01:57:38.414Z,-06:00,0,SCORED,14.4104,165.0,187.0,2455.0476,100.0,0.0,0.0,0.0,0.0,0.0,42337.0,144197.0,1846661.0,294145.0,
394541458,96842,2022-03-07T01:13:16.701Z,2022-03-07T01:13:17.166Z,2022-03-07T00:13:51.234Z,2022-03-07T00:46:39.019Z,-06:00,0,SCORED,12.6779,157.0,184.0,1869.709,100.0,0.0,0.0,0.0,21187.0,9613.0,11536.0,758456.0,1091091.0,75941.0,
393968925,96842,2022-03-06T00:59:25.262Z,2022-03-06T00:59:25.755Z,2022-03-05T23:49:34.318Z,2022-03-06T00:24:06.869Z,-06:00,0,SCORED,11.1995,142.0,181.0,1554.6985,100.0,0.0,0.0,0.0,167306.0,142276.0,215333.0,507573.0,1032411.0,7691.0,
393398270,96842,2022-03-05T02:12:13.258Z,2022-03-05T02:12:13.702Z,2022-03-05T01:10:44.232Z,2022-03-05T01:42:08.401Z,-06:00,-1,SCORED,13.1903,161.0,187.0,1880.2754,100.0,0.0,0.0,0.0,0.0,33685.0,112473.0,265322.0,1168953.0,303774.0,
392244506,96842,2022-03-03T02:26:06.293Z,2022-03-03T02:26:07.112Z,2022-03-03T01:37:16.795Z,2022-03-03T02:00:35.502Z,-06:00,0,SCORED,11.7642,161.0,184.0,1398.6565,100.0,0.0,0.0,0.0,27917.0,9613.0,9613.0,236484.0,1060325.0,54794.0,
391642266,96842,2022-03-02T02:15:27.531Z,2022-03-02T02:15:28.149Z,2022-03-02T00:56:00.485Z,2022-03-02T01:44:51.504Z,-06:00,0,SCORED,14.1807,158.0,181.0,2773.159,100.0,0.0,0.0,0.0,0.0,30801.0,25956.0,950745.0,1855302.0,68254.0,
390417080,96842,2022-02-27T23:55:55.080Z,2022-02-27T23:55:55.695Z,2022-02-27T22:32:59.809Z,2022-02-27T23:29:41.853Z,-06:00,0,SCORED,12.5847,136.0,177.0,2285.3765,100.0,0.0,0.0,0.0,135583.0,598878.0,757516.0,897847.0,1012259.0,0.0,
388768241,96842,2022-02-25T02:47:54.000Z,2022-02-25T02:47:54.759Z,2022-02-25T01:14:11.726Z,2022-02-25T02:20:53.661Z,-06:00,0,SCORED,13.0363,132.0,187.0,2423.2725,100.0,0.0,0.0,0.0,265322.0,812346.0,1055518.0,943044.0,666191.0,259553.0,
385847853,96842,2022-02-20T02:15:53.350Z,2022-02-20T02:15:53.848Z,2022-02-20T01:19:11.067Z,2022-02-20T01:55:03.424Z,-06:00,0,SCORED,12.9613,157.0,186.0,2030.68,100.0,0.0,0.0,0.0,22149.0,10575.0,58639.0,735405.0,1219884.0,105744.0,
384687501,96842,2022-02-18T02:12:22.536Z,2022-02-18T02:12:23.035Z,2022-02-18T01:19:21.789Z,2022-02-18T01:54:00.142Z,-06:00,49,SCORED,12.0204,150.0,188.0,1729.1987,100.0,0.0,0.0,0.0,0.0,60563.0,449931.0,664268.0,718096.0,185534.0,
383487712,96842,2022-02-16T02:17:18.466Z,2022-02-16T02:17:19.718Z,2022-02-16T01:19:18.693Z,2022-02-16T01:48:06.134Z,-06:00,0,SCORED,12.2248,160.0,181.0,1674.0677,100.0,0.0,0.0,0.0,0.0,8690.0,40376.0,416249.0,1239093.0,23072.0,
382647918,96842,2022-02-14T14:45:25.735Z,2022-02-14T14:45:26.095Z,2022-02-14T14:00:02.402Z,2022-02-14T14:19:34.239Z,-06:00,0,SCORED,8.9323,148.0,184.0,931.61017,100.0,0.0,0.0,0.0,22149.0,35568.0,264359.0,348957.0,436435.0,64408.0,
382273772,96842,2022-02-13T23:08:35.377Z,2022-02-13T23:08:36.238Z,2022-02-13T21:43:25.804Z,2022-02-13T22:37:40.767Z,-06:00,0,SCORED,14.8617,155.0,200.0,2949.945,100.0,0.0,0.0,0.0,0.0,234599.0,469103.0,341264.0,1947599.0,262437.0,
381743558,96842,2022-02-13T00:25:04.851Z,2022-02-13T00:25:05.384Z,2022-02-12T23:08:12.508Z,2022-02-12T23:56:11.598Z,-06:00,0,SCORED,12.512,141.0,181.0,2101.696,100.0,0.0,0.0,0.0,11574.0,554679.0,495055.0,770972.0,1017049.0,29800.0,
381175174,96842,2022-02-12T02:00:30.283Z,2022-02-12T02:00:30.726Z,2022-02-12T01:12:36.307Z,2022-02-12T01:30:10.865Z,-06:00,0,SCORED,11.6715,168.0,185.0,1158.3319,100.0,0.0,0.0,0.0,0.0,32724.0,28839.0,36530.0,708486.0,248017.0,
378720087,96842,2022-02-08T01:20:39.803Z,2022-02-08T01:20:40.161Z,2022-02-08T00:34:40.381Z,2022-02-08T00:55:43.543Z,-06:00,0,SCORED,10.7371,158.0,183.0,1221.909,100.0,0.0,0.0,0.0,0.0,14458.0,73059.0,255709.0,873831.0,46144.0,
378074963,96842,2022-02-07T00:08:09.573Z,2022-02-07T00:08:10.084Z,2022-02-06T22:56:48.554Z,2022-02-06T23:42:05.203Z,-06:00,0,SCORED,14.3204,158.0,183.0,2621.1328,100.0,0.0,0.0,0.0,0.0,33686.0,113433.0,886328.0,1594801.0,88439.0,
377484083,96842,2022-02-05T23:44:06.813Z,2022-02-05T23:44:07.238Z,2022-02-05T22:49:31.844Z,2022-02-05T23:18:47.198Z,-06:00,0,SCORED,11.4828,142.0,194.0,1312.2622,100.0,0.0,0.0,0.0,118281.0,408557.0,222061.0,129779.0,564291.0,312423.0,
376317674,96842,2022-02-04T01:52:25.414Z,2022-02-04T01:52:26.035Z,2022-02-04T00:17:30.320Z,2022-02-04T01:20:14.762Z,-06:00,-1,SCORED,11.5944,128.0,185.0,2116.7559,100.0,0.0,0.0,0.0,399889.0,572961.0,1344872.0,958416.0,427781.0,60562.0,
375199695,96842,2022-02-02T04:40:58.931Z,2022-02-02T04:54:08.964Z,2022-02-02T03:08:56.431Z,2022-02-02T04:11:17.854Z,-06:00,-1,SCORED,9.5106,125.0,154.0,1912.1592,100.0,0.0,0.0,0.0,22110.0,817153.0,2156220.0,745979.0,0.0,0.0,
374956112,96842,2022-02-01T15:02:08.329Z,2022-02-01T15:02:08.889Z,2022-02-01T13:45:26.797Z,2022-02-01T14:35:39.512Z,-06:00,0,SCORED,11.139,128.0,192.0,1751.7164,100.0,0.0,0.0,0.0,484500.0,388351.0,598939.0,1094915.0,275897.0,170152.0,
374399104,96842,2022-01-31T15:33:51.672Z,2022-01-31T15:33:52.065Z,2022-01-31T14:37:53.462Z,2022-01-31T15:01:51.583Z,-06:00,0,SCORED,11.4513,154.0,193.0,1311.1439,100.0,0.0,0.0,0.0,16342.0,87518.0,114396.0,321079.0,640231.0,258594.0,
373485590,96842,2022-01-29T22:34:46.624Z,2022-01-29T22:34:47.209Z,2022-01-29T21:07:29.909Z,2022-01-29T22:02:29.111Z,-06:00,0,SCORED,13.5402,147.0,179.0,2693.326,100.0,0.0,0.0,0.0,24071.0,134582.0,652733.0,1104525.0,1380446.0,2884.0,
370271256,96842,2022-01-23T22:17:59.279Z,2022-01-23T22:18:00.051Z,2022-01-23T20:33:06.599Z,2022-01-23T21:48:53.600Z,-06:00,0,SCORED,14.0394,137.0,184.0,3110.1216,100.0,0.0,0.0,0.0,480693.0,414327.0,717139.0,1741896.0,1109351.0,83634.0,
369795542,96842,2022-01-22T22:49:53.560Z,2022-01-22T23:12:31.115Z,2022-01-22T21:32:00.044Z,2022-01-22T22:20:23.170Z,-06:00,96,SCORED,10.2083,123.0,189.0,1470.073,100.0,0.0,0.0,0.0,636371.0,489346.0,646963.0,539293.0,529668.0,61524.0,
369327415,96842,2022-01-22T02:27:00.336Z,2022-01-22T02:27:00.809Z,2022-01-22T01:14:54.100Z,2022-01-22T01:59:46.716Z,-06:00,0,SCORED,8.977,123.0,187.0,1313.1578,100.0,0.0,0.0,0.0,235522.0,861374.0,770953.0,451819.0,347031.0,25956.0,
368779491,96842,2022-01-21T01:24:08.668Z,2022-01-21T01:24:09.053Z,2022-01-21T00:34:16.164Z,2022-01-21T00:53:08.588Z,-06:00,0,SCORED,10.8291,158.0,191.0,1094.2328,100.0,0.0,0.0,0.0,22149.0,18264.0,112475.0,220139.0,438360.0,321076.0,
368048313,96842,2022-01-19T15:12:20.685Z,2022-01-19T15:12:21.422Z,2022-01-19T13:33:40.019Z,2022-01-19T14:41:54.226Z,-06:00,0,SCORED,12.8145,131.0,187.0,2398.6306,100.0,0.0,0.0,0.0,61565.0,1142019.0,1433316.0,397980.0,941126.0,118240.0,
367693357,96842,2022-01-19T01:37:10.922Z,2022-01-19T01:37:11.376Z,2022-01-19T00:36:22.939Z,2022-01-19T01:11:40.708Z,-06:00,-1,SCORED,10.5076,144.0,182.0,1603.174,100.0,0.0,0.0,0.0,0.0,31763.0,471040.0,1128582.0,481617.0,4806.0,
367145670,96842,2022-01-18T01:22:05.118Z,2022-01-18T01:22:05.455Z,2022-01-18T00:32:08.337Z,2022-01-18T00:49:49.624Z,-06:00,0,SCORED,10.1361,158.0,186.0,1024.3586,100.0,0.0,0.0,0.0,25032.0,9614.0,37491.0,251863.0,626774.0,110552.0,
366583569,96842,2022-01-16T22:50:38.431Z,2022-01-16T22:58:39.097Z,2022-01-16T21:59:48.309Z,2022-01-16T22:50:37.276Z,-06:00,1,SCORED,10.0499,128.0,177.0,1755.89,100.0,119.93251,1.267119,0.913804,217255.0,437435.0,1571747.0,675800.0,147081.0,0.0,
366132052,96842,2022-01-16T00:47:36.234Z,2022-01-16T00:47:36.796Z,2022-01-15T23:18:40.714Z,2022-01-16T00:16:30.087Z,-06:00,-1,SCORED,10.3899,127.0,161.0,1939.5216,100.0,0.0,0.0,0.0,112473.0,792121.0,946930.0,1595777.0,22110.0,0.0,
364910235,96842,2022-01-13T14:22:04.533Z,2022-01-13T14:22:05.170Z,2022-01-13T13:04:26.912Z,2022-01-13T13:56:32.120Z,-06:00,0,SCORED,15.6938,162.0,189.0,3215.847,100.0,0.0,0.0,0.0,9613.0,29840.0,34607.0,646003.0,1939908.0,465276.0,
364099479,96842,2022-01-12T02:38:08.829Z,2022-01-12T02:38:09.282Z,2022-01-12T01:40:20.499Z,2022-01-12T02:11:38.868Z,-06:00,0,SCORED,9.9323,141.0,185.0,1352.3738,100.0,0.0,0.0,0.0,23110.0,114396.0,834418.0,310487.0,576770.0,19226.0,
